EVENT_ID,STATE,MONTH_NAME,EVENT_TYPE,DEATHS_DIRECT,DEATHS_INDIRECT
98441,INDIANA,April,Flood,0,0
98472,INDIANA,April,Flash Flood,0,0
98739,MARYLAND,May,Flood,0,0
128054,VERMONT,July,Hail,0,0
123415,MISSISSIPPI,July,Thunderstorm Wind,0,0
123416,MISSISSIPPI,July,Thunderstorm Wind,0,0
123417,MISSISSIPPI,July,Hail,0,0
125902,MISSISSIPPI,July,Thunderstorm Wind,0,0
125903,MISSISSIPPI,July,Thunderstorm Wind,0,0
126943,SOUTH DAKOTA,July,Thunderstorm Wind,0,0
125851,ARIZONA,July,Hail,0,0
125853,ARIZONA,July,Flash Flood,0,0
125854,ARIZONA,July,Flash Flood,0,0
126916,ARIZONA,July,Funnel Cloud,0,0
126917,ARIZONA,July,Funnel Cloud,0,0
126919,ARIZONA,July,Lightning,0,0
126924,ARIZONA,July,Flash Flood,0,0
126546,INDIANA,July,Lightning,0,0
126550,INDIANA,July,Thunderstorm Wind,0,0
103792,WYOMING,July,Hail,0,0
119514,KANSAS,June,Hail,0,0
119516,KANSAS,June,Hail,0,0
119517,KANSAS,June,Hail,0,0
124258,SOUTH CAROLINA,July,Thunderstorm Wind,0,0
124659,ARKANSAS,July,Hail,0,0
124662,ARKANSAS,July,Thunderstorm Wind,0,0
124665,ARKANSAS,July,Thunderstorm Wind,0,0
125338,ARKANSAS,July,Hail,0,0
129296,ARKANSAS,July,Lightning,0,0
100175,WYOMING,July,Thunderstorm Wind,0,0
101211,NEBRASKA,July,Hail,0,0
117966,OHIO,June,Hail,0,0
117969,OHIO,June,Hail,0,0
117971,OHIO,June,Hail,0,0
117973,OHIO,June,Hail,0,0
117982,OHIO,June,Hail,0,0
128066,VERMONT,July,Thunderstorm Wind,0,0
128067,VERMONT,July,Thunderstorm Wind,0,0
127363,LOUISIANA,July,Hail,0,0
127365,MISSISSIPPI,July,Thunderstorm Wind,0,0
126960,SOUTH DAKOTA,July,Hail,0,0
126961,MINNESOTA,July,High Wind,0,0
126971,SOUTH DAKOTA,July,Hail,0,0
126972,SOUTH DAKOTA,July,Hail,0,0
126973,SOUTH DAKOTA,July,Hail,0,0
126974,SOUTH DAKOTA,July,Hail,0,0
126975,SOUTH DAKOTA,July,Hail,0,0
128870,SOUTH CAROLINA,September,Flash Flood,0,0
128871,SOUTH CAROLINA,September,Flash Flood,0,0
128872,SOUTH CAROLINA,September,Tropical Storm,0,0
118535,OHIO,June,Thunderstorm Wind,0,0
126584,INDIANA,July,Thunderstorm Wind,0,0
126585,INDIANA,July,Lightning,0,0
97343,KANSAS,April,Thunderstorm Wind,0,0
97360,KANSAS,April,Hail,0,0
85649,KANSAS,April,Thunderstorm Wind,0,0
85651,NEBRASKA,April,Hail,0,0
85652,NEBRASKA,April,Hail,0,0
85654,NEBRASKA,April,Hail,0,0
95918,OKLAHOMA,April,Tornado,0,0
99427,NEBRASKA,June,Thunderstorm Wind,0,0
99430,NEBRASKA,June,Thunderstorm Wind,0,0
99431,NEBRASKA,June,Thunderstorm Wind,0,0
99441,NEBRASKA,June,Hail,0,0
99442,NEBRASKA,June,Hail,0,0
94322,KANSAS,April,Hail,0,0
94335,KANSAS,April,Hail,0,0
94662,MISSOURI,April,Flash Flood,0,0
94664,MISSOURI,April,Flash Flood,0,0
94665,MISSOURI,April,Hail,0,0
94666,MISSOURI,April,Hail,0,0
94667,MISSOURI,April,Hail,0,0
94668,MISSOURI,April,Thunderstorm Wind,0,0
94678,MISSOURI,April,Hail,0,0
95176,MISSOURI,April,Hail,0,0
95263,MISSOURI,April,Flood,0,0
96354,MICHIGAN,April,Winter Weather,0,0
96356,MICHIGAN,April,Winter Weather,0,0
97065,MICHIGAN,April,Winter Weather,0,0
97069,MICHIGAN,April,Winter Weather,0,0
128651,MISSOURI,July,Thunderstorm Wind,0,0
128834,MISSOURI,July,Thunderstorm Wind,0,0
128835,MISSOURI,July,Hail,0,0
128837,ILLINOIS,July,Thunderstorm Wind,0,0
128838,MISSOURI,July,Thunderstorm Wind,0,0
128839,ILLINOIS,July,Thunderstorm Wind,0,0
128840,MISSOURI,July,Thunderstorm Wind,0,0
93626,SOUTH CAROLINA,June,Hail,0,0
97389,KANSAS,April,Hail,0,0
97392,KANSAS,April,Thunderstorm Wind,0,0
97393,KANSAS,April,Thunderstorm Wind,0,0
97394,KANSAS,April,Thunderstorm Wind,0,0
96256,OKLAHOMA,April,Hail,0,0
96261,OKLAHOMA,April,Thunderstorm Wind,0,0
96279,TEXAS,April,Hail,0,0
96282,TEXAS,April,Hail,0,0
91386,OKLAHOMA,April,Hail,0,0
98346,ARKANSAS,April,Flash Flood,0,0
98394,ARKANSAS,April,Flash Flood,0,0
98420,OKLAHOMA,April,Thunderstorm Wind,0,0
98438,OKLAHOMA,April,Flash Flood,0,0
98460,OKLAHOMA,April,Heavy Rain,0,0
97581,NEW HAMPSHIRE,April,Flood,0,0
97594,MAINE,April,Flood,0,0
97601,NEW HAMPSHIRE,April,Flood,0,0
98740,MARYLAND,May,Coastal Flood,0,0
98741,MARYLAND,May,Coastal Flood,0,0
92971,ATLANTIC SOUTH,April,Marine Thunderstorm Wind,0,0
92980,SOUTH CAROLINA,April,Strong Wind,2,0
125904,MISSISSIPPI,July,Thunderstorm Wind,0,0
126339,MISSISSIPPI,July,Hail,0,0
126340,MISSISSIPPI,July,Thunderstorm Wind,0,0
126342,MISSISSIPPI,July,Thunderstorm Wind,0,0
127323,MISSISSIPPI,July,Thunderstorm Wind,0,0
124483,MONTANA,July,Wildfire,0,0
124484,MONTANA,July,Wildfire,0,0
124485,MONTANA,July,Wildfire,0,0
126927,ARIZONA,July,Flood,0,0
126928,ARIZONA,July,Thunderstorm Wind,0,0
102609,PENNSYLVANIA,June,Hail,0,0
102610,PENNSYLVANIA,June,Hail,0,0
102611,PENNSYLVANIA,June,Hail,0,0
102612,PENNSYLVANIA,June,Thunderstorm Wind,0,0
102613,PENNSYLVANIA,June,Hail,0,0
119518,KANSAS,June,Hail,0,0
119520,KANSAS,June,Hail,0,0
119521,KANSAS,June,Hail,0,0
119525,KANSAS,June,Hail,0,0
119528,KANSAS,June,Hail,0,0
119529,KANSAS,June,Hail,0,0
119530,KANSAS,June,Hail,0,0
119531,KANSAS,June,Hail,0,0
119532,KANSAS,June,Hail,0,0
119533,KANSAS,June,Hail,0,0
127964,KANSAS,July,Heavy Rain,0,0
127965,KANSAS,July,Heavy Rain,0,0
102644,NEBRASKA,July,Hail,0,0
103791,WYOMING,July,Thunderstorm Wind,0,0
103870,NEBRASKA,July,Hail,0,0
126569,MISSOURI,July,Flash Flood,0,0
126571,MISSOURI,July,Flash Flood,0,0
126573,MISSOURI,July,Hail,0,0
117992,OHIO,June,Hail,0,0
118029,OHIO,June,Hail,0,0
118035,OHIO,June,Hail,0,0
118037,OHIO,June,Hail,0,0
118039,OHIO,June,Hail,0,0
127375,MISSISSIPPI,July,Lightning,0,0
127856,IDAHO,July,Thunderstorm Wind,0,0
127859,IDAHO,July,Flash Flood,0,0
127862,IDAHO,July,Flash Flood,0,0
127865,IDAHO,July,Hail,0,0
127869,IDAHO,July,Hail,0,0
127879,IDAHO,July,Hail,0,0
127882,IDAHO,July,Hail,0,0
127883,IDAHO,July,Hail,0,0
127886,IDAHO,July,Thunderstorm Wind,0,0
127887,IDAHO,July,Hail,0,0
128873,SOUTH CAROLINA,September,Tropical Storm,0,0
128874,SOUTH CAROLINA,September,Flash Flood,0,0
128876,SOUTH CAROLINA,September,Hail,0,0
128877,SOUTH CAROLINA,September,Thunderstorm Wind,0,0
128878,SOUTH CAROLINA,September,Thunderstorm Wind,0,0
102623,PENNSYLVANIA,June,Flash Flood,0,0
102624,PENNSYLVANIA,June,Hail,0,0
126586,INDIANA,July,Thunderstorm Wind,0,0
119561,KANSAS,June,Hail,0,0
119563,KANSAS,June,Hail,0,0
119564,KANSAS,June,Hail,0,0
119566,KANSAS,June,Hail,0,0
119567,KANSAS,June,Hail,0,0
119568,KANSAS,June,Hail,0,0
119569,KANSAS,June,Hail,0,0
119571,KANSAS,June,Hail,0,0
85655,NEBRASKA,April,Hail,0,0
85660,COLORADO,April,High Wind,0,0
98036,MISSISSIPPI,April,Flash Flood,0,0
98037,MISSISSIPPI,April,Hail,0,0
99443,NEBRASKA,June,Hail,0,0
99444,NEBRASKA,June,Hail,0,0
93982,OKLAHOMA,April,Tornado,0,0
93988,TEXAS,April,Thunderstorm Wind,0,0
93985,OKLAHOMA,April,Tornado,0,0
95267,MISSOURI,April,Flood,0,0
92208,MISSOURI,March,Winter Storm,0,0
92209,MISSOURI,March,Winter Storm,0,0
92210,MISSOURI,March,Winter Storm,0,0
98428,TEXAS,April,Drought,0,0
98309,ALABAMA,April,Drought,0,0
98310,ALABAMA,April,Drought,0,0
93665,SOUTH CAROLINA,June,Hail,0,0
93671,SOUTH CAROLINA,June,Thunderstorm Wind,0,0
95616,SOUTH CAROLINA,June,Thunderstorm Wind,0,0
95617,SOUTH CAROLINA,June,Thunderstorm Wind,0,0
95618,SOUTH CAROLINA,June,Thunderstorm Wind,0,0
95619,SOUTH CAROLINA,June,Thunderstorm Wind,0,0
95620,SOUTH CAROLINA,June,Hail,0,0
95621,SOUTH CAROLINA,June,Hail,0,0
95622,SOUTH CAROLINA,June,Hail,0,0
96284,TEXAS,April,Thunderstorm Wind,0,0
96288,TEXAS,April,Thunderstorm Wind,0,0
96289,TEXAS,April,Hail,0,0
96291,TEXAS,April,Hail,0,0
96292,TEXAS,April,Hail,0,0
98136,MISSISSIPPI,April,Thunderstorm Wind,0,0
98138,MISSISSIPPI,April,Hail,0,0
98139,MISSISSIPPI,April,Thunderstorm Wind,0,0
97639,MAINE,April,Flood,0,0
99527,NEBRASKA,June,Hail,0,0
99529,NEBRASKA,June,Hail,0,0
99530,NEBRASKA,June,Hail,0,0
99533,NEBRASKA,June,Hail,0,0
99535,NEBRASKA,June,Thunderstorm Wind,0,0
96616,LAKE ERIE,April,Waterspout,0,0
96617,PENNSYLVANIA,April,Hail,0,0
95790,TEXAS,April,Lightning,0,0
95797,GULF OF MEXICO,April,Waterspout,0,0
95798,GULF OF MEXICO,April,Waterspout,0,0
96828,IDAHO,April,High Wind,0,0
82901,COLORADO,March,Winter Weather,0,0
124486,MONTANA,July,Wildfire,0,0
99273,MICHIGAN,May,Hail,0,0
99274,MICHIGAN,May,Hail,0,0
99275,MICHIGAN,May,Hail,0,0
99668,MICHIGAN,May,Hail,0,0
99669,MICHIGAN,May,Hail,0,0
99670,MICHIGAN,May,Hail,0,0
129253,LOUISIANA,July,Flash Flood,0,0
127251,UTAH,July,Thunderstorm Wind,0,0
102614,PENNSYLVANIA,June,Hail,0,0
102615,PENNSYLVANIA,June,Hail,0,0
122392,TENNESSEE,July,Hail,0,0
122395,TENNESSEE,July,Thunderstorm Wind,0,0
122396,TENNESSEE,July,Thunderstorm Wind,0,0
127966,KANSAS,July,Heavy Rain,0,0
127967,KANSAS,July,Hail,0,0
127971,KANSAS,July,Thunderstorm Wind,0,0
127972,KANSAS,July,Thunderstorm Wind,0,0
127973,KANSAS,July,Hail,0,0
127974,KANSAS,July,Thunderstorm Wind,0,0
127976,KANSAS,July,Thunderstorm Wind,0,0
127977,KANSAS,July,Hail,0,0
127978,KANSAS,July,Hail,0,0
127979,KANSAS,July,Hail,0,0
124854,MAINE,July,Hail,0,0
126574,MISSOURI,July,Hail,0,0
126577,MISSOURI,July,Hail,0,0
126944,SOUTH DAKOTA,July,Hail,0,0
126946,SOUTH DAKOTA,July,Thunderstorm Wind,0,0
126947,SOUTH DAKOTA,July,Thunderstorm Wind,0,0
126948,SOUTH DAKOTA,July,Thunderstorm Wind,0,0
126949,SOUTH DAKOTA,July,Thunderstorm Wind,0,0
118041,OHIO,June,Hail,0,0
118054,OHIO,June,Hail,0,0
118059,OHIO,June,Hail,0,0
118064,OHIO,June,Hail,0,0
118065,OHIO,June,Hail,0,0
127583,MICHIGAN,July,Thunderstorm Wind,0,0
127590,MICHIGAN,July,Thunderstorm Wind,0,0
127608,MICHIGAN,July,Thunderstorm Wind,0,0
127618,MICHIGAN,July,Thunderstorm Wind,0,0
127621,MICHIGAN,July,Hail,0,0
127641,LAKE SUPERIOR,July,Marine Thunderstorm Wind,0,0
127649,LAKE SUPERIOR,July,Marine Thunderstorm Wind,0,0
102625,WEST VIRGINIA,June,Hail,0,0
102626,WEST VIRGINIA,June,Thunderstorm Wind,0,0
102627,WEST VIRGINIA,June,Hail,0,0
104231,PENNSYLVANIA,June,Thunderstorm Wind,0,0
104236,OHIO,June,Hail,0,0
104237,WEST VIRGINIA,June,Hail,0,0
122921,TENNESSEE,July,Thunderstorm Wind,0,0
119572,KANSAS,June,Hail,0,0
119573,KANSAS,June,Hail,0,0
119574,KANSAS,June,Hail,0,0
119575,KANSAS,June,Hail,0,0
124891,MAINE,July,Thunderstorm Wind,0,0
124893,MAINE,July,Hail,0,0
124895,MAINE,July,Thunderstorm Wind,0,0
124905,MAINE,July,Thunderstorm Wind,0,0
98038,MISSISSIPPI,April,Hail,0,0
98050,ARKANSAS,April,Hail,0,0
98051,MISSOURI,April,Hail,0,0
89104,MISSISSIPPI,March,Hail,0,0
89107,MISSISSIPPI,March,Hail,0,0
89119,MISSISSIPPI,March,Thunderstorm Wind,0,0
73577,MICHIGAN,January,Winter Storm,0,0
73579,MICHIGAN,January,Blizzard,0,0
89354,MISSOURI,March,Flash Flood,0,0
89381,MISSOURI,March,Flood,0,0
86057,KENTUCKY,March,Thunderstorm Wind,0,0
86058,KENTUCKY,March,Thunderstorm Wind,0,0
86059,KENTUCKY,March,Thunderstorm Wind,0,0
85045,TEXAS,February,Drought,0,0
81631,KENTUCKY,February,Thunderstorm Wind,0,0
81714,OHIO,February,Thunderstorm Wind,0,0
81718,OHIO,February,Thunderstorm Wind,0,0
81719,OHIO,February,Thunderstorm Wind,0,0
81720,OHIO,February,Thunderstorm Wind,0,0
82188,INDIANA,March,Flood,0,0
82192,KENTUCKY,March,Flood,0,0
82194,KENTUCKY,March,Flood,0,0
82197,KENTUCKY,March,Flood,0,0
86758,MASSACHUSETTS,March,Thunderstorm Wind,0,0
83352,MARYLAND,February,Winter Weather,0,0
83354,MARYLAND,February,Winter Weather,0,0
83357,VIRGINIA,February,Winter Weather,0,0
74283,NEW MEXICO,March,Heavy Snow,0,0
74284,NEW MEXICO,March,Heavy Snow,0,0
68772,COLORADO,February,Winter Weather,0,0
78516,WISCONSIN,January,Cold/Wind Chill,0,0
78517,WISCONSIN,January,Cold/Wind Chill,0,0
86116,LAKE MICHIGAN,January,Marine Thunderstorm Wind,0,0
89544,MARYLAND,March,Strong Wind,0,0
89545,NORTH CAROLINA,March,High Wind,0,0
89749,ATLANTIC NORTH,March,Marine Thunderstorm Wind,0,0
89750,ATLANTIC NORTH,March,Marine Thunderstorm Wind,0,0
89751,ATLANTIC NORTH,March,Marine Thunderstorm Wind,0,0
89754,ATLANTIC NORTH,March,Marine Thunderstorm Wind,0,0
90927,FLORIDA,March,Hail,0,0
90929,FLORIDA,March,Hail,0,0
90930,FLORIDA,March,Hail,0,0
85593,MONTANA,March,High Wind,0,0
82316,VIRGINIA,February,Drought,0,0
81729,OHIO,February,Thunderstorm Wind,0,0
81730,OHIO,February,Flood,0,0
81731,OHIO,February,Flood,0,0
81732,OHIO,February,Flood,0,0
81733,OHIO,February,Hail,0,0
82468,OHIO,February,Heavy Snow,0,0
82469,OHIO,February,Heavy Snow,0,0
84834,ILLINOIS,March,Flood,0,0
86268,MISSOURI,March,Thunderstorm Wind,0,0
86771,FLORIDA,March,Thunderstorm Wind,0,0
86746,NEBRASKA,May,Hail,0,0
86748,NEBRASKA,May,Hail,0,0
84342,VIRGINIA,February,Winter Weather,0,0
73814,MARYLAND,January,Winter Weather,0,0
73815,MARYLAND,January,Winter Weather,0,0
73972,WEST VIRGINIA,January,High Wind,0,0
73973,WEST VIRGINIA,January,High Wind,0,0
85146,MAINE,February,Winter Storm,0,0
85213,MAINE,February,Heavy Snow,0,0
85214,MAINE,February,Heavy Snow,0,0
85215,MAINE,February,Heavy Snow,0,0
85216,MAINE,February,Heavy Snow,0,0
85217,MAINE,February,Heavy Snow,0,0
85218,MAINE,February,Heavy Snow,0,0
85219,MAINE,February,Heavy Snow,0,0
85220,MAINE,February,Heavy Snow,0,0
78352,TENNESSEE,February,Drought,0,0
78353,TENNESSEE,February,Drought,0,0
78354,TENNESSEE,February,Drought,0,0
82486,OHIO,February,Winter Weather,0,0
82487,OHIO,February,Winter Weather,0,0
82488,OHIO,February,Winter Weather,0,0
82489,OHIO,February,Winter Weather,0,0
82490,OHIO,February,Winter Weather,0,0
82492,OHIO,February,Winter Weather,0,0
82493,OHIO,February,Winter Weather,0,0
82494,OHIO,February,Winter Weather,0,0
82495,OHIO,February,Winter Weather,0,0
89086,FLORIDA,March,Drought,0,0
87919,MASSACHUSETTS,March,Strong Wind,0,0
87920,MASSACHUSETTS,March,Strong Wind,0,0
73881,MARYLAND,January,Winter Weather,0,0
85704,GULF OF MEXICO,February,Marine Thunderstorm Wind,0,0
85705,GULF OF MEXICO,February,Marine Thunderstorm Wind,0,0
85707,GULF OF MEXICO,February,Marine Thunderstorm Wind,0,0
85708,GULF OF MEXICO,February,Marine Thunderstorm Wind,0,0
85245,MAINE,February,Winter Storm,0,0
85246,MAINE,February,Winter Storm,0,0
73894,MARYLAND,January,Winter Storm,0,0
81445,NEW YORK,February,Heavy Snow,0,0
81449,NEW YORK,February,Heavy Snow,0,0
80956,ARKANSAS,March,Hail,0,0
80958,ARKANSAS,March,Hail,0,0
80960,ARKANSAS,March,Hail,0,0
83095,OKLAHOMA,February,Flash Flood,0,0
84652,CALIFORNIA,February,High Wind,0,0
84836,CALIFORNIA,February,High Wind,0,0
84926,CALIFORNIA,February,Strong Wind,0,0
84928,CALIFORNIA,February,Strong Wind,0,0
81366,ARKANSAS,March,Thunderstorm Wind,0,0
86409,NEW YORK,March,Winter Weather,0,0
86410,NEW YORK,March,Winter Weather,0,0
86872,VERMONT,March,Winter Storm,0,0
69763,ARKANSAS,January,Winter Weather,0,0
69765,ARKANSAS,January,Winter Weather,0,0
83849,LOUISIANA,February,Tornado,0,0
83852,MISSISSIPPI,February,Thunderstorm Wind,0,0
83854,MISSISSIPPI,February,Thunderstorm Wind,0,0
84000,LOUISIANA,February,Tornado,1,0
75841,MICHIGAN,January,Winter Weather,0,0
75842,MICHIGAN,January,Winter Weather,0,0
90914,MINNESOTA,March,Winter Weather,0,0
90915,MINNESOTA,March,Winter Weather,0,0
90916,MINNESOTA,March,Winter Weather,0,0
90917,MINNESOTA,March,Winter Weather,0,0
90921,IOWA,March,Heavy Snow,0,0
90922,IOWA,March,Winter Weather,0,0
78949,KANSAS,February,Winter Storm,0,0
78951,NEBRASKA,February,Winter Storm,0,0
78952,NEBRASKA,February,Winter Storm,0,0
78421,WISCONSIN,January,Cold/Wind Chill,0,0
78422,WISCONSIN,January,Cold/Wind Chill,0,0
91184,NEW YORK,March,Winter Storm,0,0
82556,WEST VIRGINIA,February,High Wind,0,0
82557,WEST VIRGINIA,February,High Wind,0,0
82559,WEST VIRGINIA,February,High Wind,0,0
82560,WEST VIRGINIA,February,High Wind,0,0
73533,MICHIGAN,January,Winter Storm,0,0
73534,MICHIGAN,January,Winter Storm,0,0
89179,MISSOURI,March,Flood,0,0
89186,MISSOURI,March,Flood,0,0
89192,MISSOURI,March,Flood,0,0
73923,VIRGINIA,January,Winter Storm,0,0
73925,VIRGINIA,January,Winter Storm,0,0
73943,WEST VIRGINIA,January,Winter Weather,0,0
73945,WEST VIRGINIA,January,Winter Weather,0,0
85247,MAINE,February,Winter Storm,0,0
85248,MAINE,February,Winter Storm,0,0
85249,MAINE,February,Winter Storm,0,0
85250,MAINE,February,Winter Storm,0,0
85251,MAINE,February,Winter Storm,0,0
85252,MAINE,February,Winter Storm,0,0
85253,MAINE,February,Winter Storm,0,0
80557,VIRGINIA,February,Dense Fog,0,0
80558,VIRGINIA,February,Dense Fog,0,0
80559,VIRGINIA,February,Dense Fog,0,0
80560,VIRGINIA,February,Dense Fog,0,0
80561,WEST VIRGINIA,February,Dense Fog,0,0
80563,MARYLAND,February,Thunderstorm Wind,0,0
85258,NEW HAMPSHIRE,February,Winter Storm,0,0
85259,NEW HAMPSHIRE,February,Winter Storm,0,0
85260,NEW HAMPSHIRE,February,Winter Storm,0,0
85261,NEW HAMPSHIRE,February,Winter Storm,0,0
85262,NEW HAMPSHIRE,February,Winter Storm,0,0
86081,MISSOURI,March,Flood,0,0
86082,MISSOURI,March,Flood,0,0
73888,MARYLAND,January,Winter Weather,0,0
73889,MARYLAND,January,Winter Weather,0,0
73890,MARYLAND,January,Winter Weather,0,0
88966,MISSOURI,March,Flash Flood,0,0
88979,MISSOURI,March,Flood,0,0
89005,MISSOURI,March,Flood,0,0
84800,KANSAS,February,Winter Weather,0,0
80608,ARKANSAS,February,Hail,0,0
80609,ARKANSAS,February,Hail,0,0
80962,ARKANSAS,March,Hail,0,0
80964,ARKANSAS,March,Hail,0,0
80967,OKLAHOMA,March,Hail,0,0
80971,OKLAHOMA,March,Hail,0,0
80972,OKLAHOMA,March,Hail,0,0
80973,OKLAHOMA,March,Hail,0,0
80974,OKLAHOMA,March,Thunderstorm Wind,0,0
80975,OKLAHOMA,March,Hail,0,0
80976,OKLAHOMA,March,Thunderstorm Wind,0,0
80977,OKLAHOMA,March,Hail,0,0
80978,OKLAHOMA,March,Thunderstorm Wind,0,0
80979,OKLAHOMA,March,Hail,0,0
83838,WEST VIRGINIA,February,Heavy Snow,0,0
69745,ARKANSAS,January,Winter Weather,0,0
69752,ARKANSAS,January,Winter Weather,0,0
69754,ARKANSAS,January,Winter Weather,0,0
86874,VERMONT,March,Winter Storm,0,0
75814,MICHIGAN,January,Winter Weather,0,0
75815,MICHIGAN,January,Winter Weather,0,0
75822,MICHIGAN,January,Dense Fog,0,0
75823,MICHIGAN,January,Dense Fog,0,0
75824,MICHIGAN,January,Dense Fog,0,0
75825,MICHIGAN,January,Dense Fog,0,0
84001,LOUISIANA,February,Hail,0,0
84002,LOUISIANA,February,Tornado,0,0
84003,LOUISIANA,February,Thunderstorm Wind,0,0
84005,LOUISIANA,February,Thunderstorm Wind,0,0
84007,LOUISIANA,February,Tornado,0,0
77720,TENNESSEE,January,Winter Weather,0,1
78009,TENNESSEE,January,Flash Flood,0,0
90923,IOWA,March,Winter Weather,0,0
90925,IOWA,March,Winter Weather,0,0
91181,NEW YORK,March,Winter Storm,0,0
78423,WISCONSIN,January,Cold/Wind Chill,0,0
78424,WISCONSIN,January,Cold/Wind Chill,0,0
78425,WISCONSIN,January,Cold/Wind Chill,0,0
78426,WISCONSIN,January,Cold/Wind Chill,0,0
78427,WISCONSIN,January,Cold/Wind Chill,0,0
78428,WISCONSIN,January,Cold/Wind Chill,0,0
86550,OHIO,March,Winter Storm,0,0
82562,WEST VIRGINIA,February,High Wind,0,0
82563,WEST VIRGINIA,February,High Wind,0,0
73915,VIRGINIA,January,Winter Storm,0,0
73918,VIRGINIA,January,Winter Storm,0,0
73919,VIRGINIA,January,Winter Storm,0,0
89211,MISSOURI,March,Flood,0,0
89215,MISSOURI,March,Flash Flood,0,0
81459,NEW YORK,February,Winter Weather,0,0
134740,ATLANTIC SOUTH,August,Marine Thunderstorm Wind,0,0
84903,TEXAS,February,Wildfire,0,0
84924,TEXAS,February,Wildfire,0,0
84958,TEXAS,February,Wildfire,0,0
84970,TEXAS,February,Hail,0,0
85984,MISSOURI,March,Flood,0,0
85985,MISSOURI,March,Flood,0,0
86078,MISSOURI,March,Flood,0,0
86080,MISSOURI,March,Flood,0,0
73884,MARYLAND,January,Winter Weather,0,0
73885,MARYLAND,January,Winter Weather,0,0
73887,MARYLAND,January,Winter Weather,0,0
86083,MISSOURI,March,Flood,0,0
86084,MISSOURI,March,Flood,0,0
86085,MISSOURI,March,Flood,1,0
84799,KANSAS,February,Winter Weather,0,0
81440,NEW YORK,February,Heavy Snow,0,0
81441,NEW YORK,February,Heavy Snow,0,0
93773,WISCONSIN,May,Hail,0,0
160188,WISCONSIN,May,Dense Fog,0,1
80611,ARKANSAS,February,Hail,0,0
80613,ARKANSAS,February,Hail,0,0
80616,ARKANSAS,February,Hail,0,0
83073,OKLAHOMA,February,Ice Storm,0,0
83074,OKLAHOMA,February,Ice Storm,0,0
83075,OKLAHOMA,February,Ice Storm,0,0
83076,OKLAHOMA,February,Ice Storm,0,0
86379,VERMONT,March,Winter Weather,0,0
86378,VERMONT,March,Winter Weather,0,0
86380,VERMONT,March,Winter Weather,0,0
86381,VERMONT,March,Winter Weather,0,0
86408,NEW YORK,March,Winter Weather,0,0
69758,ARKANSAS,January,Winter Weather,0,0
83520,NEW JERSEY,February,Winter Storm,0,0
83519,NEW YORK,February,Winter Storm,0,0
84705,ATLANTIC NORTH,February,Marine Thunderstorm Wind,0,0
83826,LOUISIANA,February,Thunderstorm Wind,0,0
75828,MICHIGAN,January,Dense Fog,0,0
75829,MICHIGAN,January,Dense Fog,0,0
75830,MICHIGAN,January,Dense Fog,0,0
75831,MICHIGAN,January,Dense Fog,0,0
90199,MINNESOTA,March,Winter Weather,0,0
90201,MINNESOTA,March,Winter Weather,0,0
90204,IOWA,March,Winter Weather,0,0
90207,IOWA,March,Winter Weather,0,0
90209,IOWA,March,Winter Weather,0,0
78010,MISSISSIPPI,January,Thunderstorm Wind,0,0
78011,MISSISSIPPI,January,Thunderstorm Wind,0,0
78944,KANSAS,February,Winter Storm,0,0
78947,KANSAS,February,Winter Storm,0,0
84701,PENNSYLVANIA,April,Thunderstorm Wind,0,0
91182,NEW YORK,March,Winter Storm,0,0
82550,VIRGINIA,February,High Wind,0,0
82551,VIRGINIA,February,High Wind,0,0
82552,VIRGINIA,February,Strong Wind,0,0
86554,INDIANA,March,Winter Storm,0,0
87008,KANSAS,March,Hail,0,0
87009,KANSAS,March,Hail,0,0
87010,KANSAS,March,Hail,0,0
87011,KANSAS,March,Hail,0,0
87012,KANSAS,March,Hail,0,0
87013,KANSAS,March,Thunderstorm Wind,0,0
73920,VIRGINIA,January,Winter Storm,0,0
73922,VIRGINIA,January,Winter Storm,0,0
81461,NEW YORK,February,Winter Weather,0,0
84429,OKLAHOMA,March,Hail,0,0
84430,OKLAHOMA,March,Hail,0,0
84431,OKLAHOMA,March,Hail,0,0
84432,OKLAHOMA,March,Hail,0,0
84434,OKLAHOMA,March,Hail,0,0
84442,ARKANSAS,March,Hail,0,0
84443,OKLAHOMA,March,Hail,0,0
84447,OKLAHOMA,March,Flash Flood,0,0
85547,LOUISIANA,March,Hail,0,0
85548,LOUISIANA,March,Hail,0,0
85549,LOUISIANA,March,Hail,0,0
85550,ARKANSAS,March,Hail,0,0
87576,HAWAII,April,High Surf,0,0
87577,HAWAII,April,High Surf,0,0
87578,HAWAII,April,High Surf,0,0
87580,HAWAII,April,High Surf,0,0
81435,NEW YORK,February,Heavy Snow,0,0
81436,NEW YORK,February,Heavy Snow,0,0
84798,KANSAS,February,Winter Weather,0,0
81438,NEW YORK,February,Heavy Snow,0,0
81439,NEW YORK,February,Heavy Snow,0,0
86781,WYOMING,May,Hail,0,0
86782,WYOMING,May,Hail,0,0
84820,KANSAS,February,Winter Weather,0,0
80604,ARKANSAS,February,Thunderstorm Wind,0,0
84821,KANSAS,February,Winter Weather,0,0
80930,OKLAHOMA,March,Hail,0,0
80935,OKLAHOMA,March,Hail,0,0
80937,OKLAHOMA,March,Thunderstorm Wind,0,0
80939,OKLAHOMA,March,Thunderstorm Wind,0,0
80941,OKLAHOMA,March,Thunderstorm Wind,0,0
80944,OKLAHOMA,March,Hail,0,0
